Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-08-27,137.18754,139.54954,136.80451,138.00679,755994
2014-08-28,137.794,137.794,132.19755,132.4529,947036
2014-08-29,132.11243,134.68722,131.80388,131.80388,835082
2014-09-01,133.35727,134.10204,132.60185,134.10204,313984
2014-09-02,134.60211,135.40008,133.00616,133.44239,404446
2014-09-03,134.00629,136.99603,133.39983,136.4534,703311
2014-09-04,135.69799,137.29394,134.50635,135.60223,827529
2014-09-05,135.50648,136.5066,135.25112,135.9959,529120
2014-09-08,136.69812,137.49609,135.9427,136.80451,405813
2014-09-09,136.75131,137.95359,133.95309,134.04884,525175
2014-09-10,134.00629,136.40021,133.49558,136.40021,640608
2014-09-11,135.9959,136.99603,131.50597,131.50597,2164742
2014-09-12,132.00603,132.49546,127.54802,127.54802,1568132
2014-09-15,125.50521,130.75056,125.19666,130.55904,818765
2014-09-16,130.55904,133.30407,129.25037,133.05936,791922
2014-09-17,134.04884,135.50648,134.04884,135.40008,611506
2014-09-18,134.99577,134.99577,131.50597,133.15512,1024917
2014-09-19,132.54866,133.35727,130.34625,131.60173,1233991
2014-09-22,129.75043,129.75043,126.00528,126.00528,1488484
2014-09-23,127.1118,128.05873,125.39882,128.00553,1163166
2014-09-24,128.79286,129.30356,126.4947,127.75018,551504
2014-09-25,127.89913,127.89913,124.19654,124.6966,790918
2014-09-26,124.45189,128.00553,122.7921,127.89913,1090966
2014-09-29,127.40971,127.40971,124.55828,125.14346,1032745
2014-09-30,126.00528,128.45239,125.39882,126.4947,1030510
2014-10-01,126.4947,126.84581,122.10053,122.10053,728101
2014-10-02,122.19628,124.6966,121.00464,122.14309,839108
2014-10-03,124.39869,124.6966,122.64315,122.64315,504217
2014-10-06,123.60072,125.60097,123.60072,124.39869,528679
2014-10-07,125.00515,125.95208,123.0049,123.0049,887256
2014-10-08,122.19628,123.30281,122.00477,122.00477,704415
2014-10-09,123.99438,127.0054,123.99438,126.80325,1207700
2014-10-10,124.90939,125.29242,124.04758,124.90939,741322
2014-10-13,124.61148,126.69685,123.84543,124.90939,745777
2014-10-14,124.90939,126.6011,123.95183,125.69673,681864
2014-10-15,125.74992,127.79274,123.04746,123.65392,1020791
2014-10-16,126.75005,126.75005,121.40895,124.95195,1604483
2014-10-17,124.85619,126.5479,123.19641,126.5479,1937693
2014-10-20,126.80325,127.60122,124.803,124.95195,555164
2014-10-21,124.90939,127.0054,124.6966,127.0054,546214
2014-10-22,127.49483,128.19704,125.04771,125.10091,789398
2014-10-23,125.10091,126.89901,124.803,125.50521,384890
2014-10-24,125.95208,127.35651,125.50521,126.00528,300469
2014-10-27,126.80325,127.25011,125.10091,126.29255,668432
2014-10-28,126.89901,129.39932,126.4947,128.68647,911320
2014-10-29,129.00565,130.69736,128.73966,130.6016,797775
2014-10-30,129.39932,130.6548,128.55879,129.50572,1899628
2014-10-31,130.6016,131.39957,128.95246,129.89938,912828
2014-11-03,129.39932,129.94194,127.79274,127.84593,668037
2014-11-04,127.79274,129.61211,126.39894,127.25011,1124584
2014-11-05,126.80325,126.84581,124.19654,124.50509,2493244
2014-11-06,125.00515,125.19666,123.50496,123.99438,451638
2014-11-07,124.39869,125.19666,123.99438,125.00515,480391
2014-11-10,125.14346,125.74992,124.19654,124.19654,231992
2014-11-12,124.14334,125.14346,123.74967,124.55828,526495
2014-11-13,124.6966,126.4947,124.19654,126.34574,526022
2014-11-14,126.39894,126.39894,121.79198,124.95195,1054426
2014-11-17,123.99438,125.14346,123.99438,124.50509,407949
2014-11-18,124.45189,125.89888,124.30293,125.55841,453175
2014-11-19,125.55841,125.95208,123.0049,123.0049,581898
2014-11-20,123.30281,123.84543,122.19628,123.09001,683456
2014-11-21,123.19641,127.69698,123.19641,127.25011,1075101
2014-11-24,127.49483,128.19704,125.85632,126.5479,334915
2014-11-25,126.39894,128.10129,125.19666,126.69685,621633
2014-11-26,126.64365,127.54802,125.95208,126.4947,582375
2014-11-27,126.9522,127.49483,126.6011,127.19692,326615
2014-11-28,126.80325,126.80325,122.50483,122.8985,947999
2014-12-01,121.95157,121.95157,118.19578,118.80224,2002018
2014-12-02,120.00452,120.50458,117.95107,118.60009,1032853
2014-12-03,119.14271,119.69597,118.19578,118.19578,515239
2014-12-04,119.00439,119.74917,117.40845,117.40845,715232
2014-12-05,118.08938,118.74904,116.84454,117.30205,412011
2014-12-08,118.00427,118.00427,113.908,114.64214,853189
2014-12-09,114.20591,115.89762,113.19515,113.74841,2043855
2014-12-10,114.50382,115.20604,111.7056,112.00351,1255441
2014-12-11,111.50344,113.01427,111.19489,112.90788,868195
2014-12-12,112.54613,113.5037,111.89711,112.00351,876495
2014-12-15,112.04607,114.15272,110.95018,110.95018,681711
2014-12-16,110.51396,110.65227,105.80698,107.00288,1296013
2014-12-17,107.80085,109.04569,106.24746,107.4923,1068433
2014-12-18,109.89686,110.51396,108.59882,110.51396,841568
2014-12-19,110.89698,112.45037,110.04581,111.95031,1246110
2014-12-22,112.65253,113.14195,110.30116,110.65227,385771
2014-12-23,110.19477,111.50344,110.00325,110.51396,513752
2014-12-29,110.51396,110.51396,107.00288,107.19439,425766
2014-12-30,107.4923,108.85417,105.80698,108.85417,383491
2015-01-02,109.00313,109.40743,108.49243,108.94993,291351
2015-01-05,108.69458,109.46063,106.30066,106.49217,450417
2015-01-07,106.96032,112.19502,106.04531,111.5992,908275
2015-01-08,112.08862,114.00376,112.08862,113.9612,669012
2015-01-09,114.00376,114.00376,110.51396,111.00338,529361
2015-01-12,111.45025,113.01427,108.30091,109.00313,620087
2015-01-13,108.49243,111.546,107.65189,108.49243,1356149
2015-01-14,103.99718,103.99718,99.70089,100.94998,3702770
2015-01-15,102.15014,104.55469,99.15933,102.24908,2981155
2015-01-16,102.24908,103.55244,100.79996,103.20133,648573
2015-01-19,103.80034,104.89516,102.90236,103.80034,665727
2015-01-20,103.85248,105.89635,103.25347,104.34829,663431
2015-01-21,104.8026,107.4923,104.04825,107.4923,956445
2015-01-22,107.4923,111.35449,106.96032,110.00325,1429835
2015-01-23,110.04581,111.45025,107.05607,108.25835,770179
2015-01-26,104.99411,107.14119,104.15145,105.80698,1146847
2015-01-27,105.70165,106.74752,101.50005,102.74915,1206469
2015-01-28,103.25347,104.20359,101.50005,103.04706,657241
2015-01-29,102.99492,105.48992,102.24908,105.10051,710177
2015-01-30,104.64726,106.40706,104.50362,105.35267,917848
2015-02-02,106.09851,107.69445,105.99211,107.14119,575291
2015-02-03,107.80085,111.95031,107.80085,111.95031,1149664
2015-02-04,111.80135,112.90788,110.84379,111.89711,895811
2015-02-05,111.00338,111.40769,108.39667,110.40756,625512
2015-02-06,110.80123,112.30142,110.46076,112.00351,849912
2015-02-09,111.00338,112.90788,110.74803,112.90788,601373
2015-02-10,112.80148,113.80161,111.5992,112.08862,809578
2015-02-11,112.30142,113.9612,112.30142,113.9612,615357
2015-02-12,114.00376,114.20591,112.90788,113.3973,813156
2015-02-13,113.5037,114.89749,113.14195,113.74841,1027349
2015-02-16,114.50382,117.451,114.15272,117.30205,1230504
2015-02-17,117.08926,117.08926,114.69534,115.50395,1125459
2015-02-18,116.50408,117.70636,116.19553,116.95094,1087206
2015-02-19,117.00414,118.50433,115.64226,118.50433,2230006
2015-02-20,118.00427,118.39793,117.30205,117.80211,519996
2015-02-23,118.00427,118.74904,117.00414,117.65316,504994
2015-02-24,117.14245,120.29179,116.04657,120.29179,958764
2015-02-25,120.00452,120.85569,118.60009,119.2491,583870
2015-02-26,119.50445,123.30281,119.50445,122.69635,1219831
2015-02-27,122.45164,122.69635,121.00464,121.00464,995750
2015-03-02,121.00464,122.60059,120.74929,121.54727,654556
2015-03-03,120.5897,120.6429,118.00427,118.39793,825042
2015-03-04,118.24898,118.96183,117.19565,117.40845,655750
2015-03-05,117.451,120.39818,117.05734,120.00452,716496
2015-03-06,119.85556,120.15347,117.35525,119.00439,949892
2015-03-09,118.00427,119.39806,117.08926,117.08926,856959
2015-03-10,117.30205,117.70636,114.54638,115.00389,1000132
2015-03-11,115.00389,116.84454,114.15272,114.20591,708092
2015-03-12,114.89749,116.84454,114.89749,116.59983,1151952
2015-03-13,116.69559,117.08926,113.54626,114.00376,789706
2015-03-16,115.00389,115.45075,113.80161,114.69534,424379
2015-03-17,114.39743,114.95069,113.30154,114.50382,566069
2015-03-18,114.50382,114.95069,113.9612,114.89749,436259
2015-03-19,115.50395,117.30205,115.50395,117.30205,805270
2015-03-20,117.5042,120.23859,117.30205,120.23859,1723264
2015-03-23,120.39818,121.79198,119.64277,121.79198,474975
2015-03-24,120.80249,121.79198,119.95132,121.69622,442846
2015-03-25,121.30255,121.35575,119.55765,120.05772,393484
2015-03-26,120.39818,122.14309,117.5574,118.34473,672337
2015-03-27,118.50433,120.50458,117.74891,120.00452,490044
2015-03-30,120.39818,121.89837,120.39818,121.89837,400784
2015-03-31,121.79198,122.00477,119.08951,120.00452,553231
2015-04-01,119.50445,120.29179,118.74904,119.14271,466859
2015-04-02,119.29166,120.00452,119.19591,119.45126,191123
2015-04-07,120.5897,120.5897,119.04695,119.19591,613684
2015-04-08,119.80236,121.40895,119.00439,119.08951,581261
2015-04-09,119.14271,119.60021,117.5574,118.19578,523224
2015-04-10,118.96183,119.64277,117.59996,119.29166,534893
2015-04-13,119.29166,119.45126,117.70636,118.69584,433719
2015-04-14,117.95107,117.95107,116.19553,117.30205,540629
2015-04-15,117.30205,119.19591,116.74879,118.08938,596659
2015-04-16,118.50433,120.54714,118.50433,120.54714,1043437
2015-04-17,120.45138,120.45138,118.65328,118.65328,641544
2015-04-20,119.08951,119.55765,118.19578,118.85544,637140
2015-04-21,119.19591,119.60021,116.50408,117.00414,638007
2015-04-22,117.70636,118.39793,117.30205,117.30205,713312
2015-04-23,118.19578,118.96183,117.40845,117.5042,455549
2015-04-24,118.96183,119.90876,117.84467,119.50445,1337203
2015-04-27,119.50445,123.50496,119.39806,123.19641,1515653
2015-04-28,123.0049,125.60097,122.50483,125.50521,1245352
2015-04-29,125.00515,125.80312,123.0049,125.19666,644990
2015-04-30,124.55828,126.45214,124.24974,126.45214,1124831
2015-05-04,126.69685,130.39945,126.69685,129.99514,1089423
2015-05-05,129.30356,130.50584,128.19704,130.50584,1052461
2015-05-06,129.99514,131.34638,128.68647,129.14397,797105
2015-05-07,128.68647,128.68647,127.30331,127.79274,595806
2015-05-08,128.25024,130.19729,128.05873,129.89938,673135
2015-05-11,128.00553,128.61199,127.1118,127.1118,407121
2015-05-12,127.0054,127.75018,124.6966,127.49483,1178897
2015-05-13,127.75018,131.00591,127.75018,131.00591,681541
2015-05-14,130.75056,130.89951,127.60122,127.60122,651607
2015-05-15,128.05873,129.34612,127.25011,128.95246,496049
2015-05-18,129.00565,129.25037,127.0054,127.0054,811396
2015-05-19,127.44163,127.49483,126.19679,126.6011,498908
2015-05-20,126.9522,126.9522,125.29242,125.80312,654478
2015-05-21,126.29255,127.35651,126.00528,127.19692,651529
2015-05-22,127.0054,127.35651,125.80312,126.39894,381401
2015-05-25,126.45214,127.0054,124.7498,125.39882,422103
2015-05-26,122.95419,122.95419,121.00744,121.00744,640270
2015-05-27,121.50186,121.60486,117.59806,121.04865,703751
2015-05-28,121.45036,121.45036,117.24785,117.24785,840968
2015-05-29,118.34998,118.89589,115.2084,115.2084,1360223
2015-06-01,115.3938,118.74139,115.3938,118.45298,806538
2015-06-02,118.50448,118.55598,115.00239,115.49681,770346
2015-06-03,115.70281,117.70106,115.2496,116.40323,473348
2015-06-05,115.79551,115.79551,112.75694,113.14835,720653
2015-06-08,113.14835,113.44705,109.59476,110.04797,754410
2015-06-09,110.74839,111.89171,108.94584,110.50118,977060
2015-06-10,110.74839,116.94914,110.74839,116.00152,1321798
2015-06-11,115.89852,116.40323,114.09597,114.09597,1125295
2015-06-12,114.19897,114.89939,112.14922,112.99384,939693
2015-06-15,112.49943,114.14747,112.09772,113.90027,566054
2015-06-16,114.14747,114.79639,113.39555,113.70456,918817
2015-06-17,114.00327,114.39468,111.99472,111.99472,781474
2015-06-18,112.80844,113.39555,111.3561,112.39643,645154
2015-06-19,112.30373,112.60243,110.20247,110.25397,1018670
2015-06-22,110.50118,111.94322,109.54326,110.30548,593885
2015-06-23,111.60331,112.39643,109.99647,111.89171,1180502
2015-06-24,112.39643,112.60243,110.25397,110.99559,749172
2015-06-25,110.50118,111.3561,109.99647,110.99559,1028450
2015-06-26,111.2016,111.2016,110.20247,110.85139,220023
2015-06-29,107.99822,109.30635,106.49438,107.4523,587468
2015-06-30,107.4523,108.25572,105.09354,106.54588,721221
2015-07-01,106.99909,107.4523,105.00084,105.00084,903555
2015-07-02,105.35105,106.80339,105.09354,105.59826,699735
2015-07-03,105.99997,106.29867,104.54763,105.80426,497537
2015-07-06,103.79571,104.19742,102.00244,103.79571,384496
2015-07-07,103.95022,104.14592,98.99991,99.04008,1118986
2015-07-08,97.99976,99.89088,96.62055,99.5005,1526556
2015-07-09,101.29996,102.79659,100.49963,102.59058,821362
2015-07-10,103.79571,104.80514,103.5073,103.5073,801036
2015-07-13,104.50643,104.70213,102.29908,102.50818,600439
2015-07-14,102.74508,102.79659,100.00007,101.00022,650206
2015-07-15,101.69652,102.54938,100.90031,102.10441,537419
2015-07-16,103.14679,104.50643,102.89959,104.50643,490755
2015-07-17,104.75364,104.94934,101.69652,101.90046,581437
2015-07-20,102.10441,102.19711,99.30068,99.30068,579697
2015-07-21,99.84968,100.5501,97.8298,98.99991,508259
2015-07-22,98.37056,98.37056,90.29928,90.29928,2003464
2015-07-23,90.9997,92.63023,89.00042,89.00042,1474139
2015-07-24,88.00026,91.89994,84.51981,90.69996,2155735
2015-07-27,89.99954,101.29996,88.39991,97.99976,3410968
2015-07-28,97.91014,101.00022,95.99945,97.10054,1929860
2015-07-29,98.27065,98.47975,93.32962,93.36052,1051424
2015-07-30,94.45029,95.38967,92.49942,93.99913,976535
2015-07-31,93.99913,95.44014,93.02061,95.00032,1210806
2015-08-03,93.99913,94.90041,93.80034,94.43999,485178
2015-08-04,93.99913,94.48943,91.65995,93.21941,593131
2015-08-05,93.29975,95.49988,92.25942,95.49988,742245
2015-08-06,95.00032,95.00032,89.68024,90.29928,832165
2015-08-07,90.68039,93.00001,89.99954,92.54989,496273
2015-08-10,93.40069,95.00032,92.19968,94.75002,640140
2015-08-11,94.39981,96.79978,93.00001,94.2999,744575
2015-08-12,93.15039,93.15039,90.54958,92.47058,1096962
2015-08-13,92.95984,93.40069,91.11918,91.40038,650790
2015-08-14,94.99002,94.99002,90.85035,91.40038,584085
2015-08-17,91.50029,91.5899,90.09946,90.1901,413080
2015-08-18,90.00984,90.1901,85.8403,86.59943,1013346
2015-08-19,86.98981,86.98981,83.52995,84.00067,1328392
2015-08-20,84.29938,85.54983,82.99949,85.30057,1306046
2015-08-21,83.9193,84.49097,82.97065,83.80085,1093467
2015-08-24,80.00005,80.00005,69.20023,73.11021,2369867
2015-08-25,71.99984,78.00077,71.7001,74.64083,1576791
2015-08-26,74.99928,75.39996,71.30972,71.30972,1295341
2015-08-27,73.3296,78.00077,73.3296,77.96987,1908235
2015-08-28,79.50049,79.8507,77.22001,79.50049,1265112
2015-08-31,79.50049,79.54993,76.39908,78.53021,778195
2015-09-01,77.43941,77.43941,74.89936,75.92939,581837
2015-09-02,76.93985,78.85981,75.65025,76.30947,1131179
2015-09-03,77.50018,81.28965,77.50018,80.49962,1205671
2015-09-04,79.90014,79.90014,76.59994,76.59994,815579
2015-09-07,77.99047,79.21002,77.14997,78.00077,774558
2015-09-08,78.25004,81.20003,78.1697,80.44914,1144789
2015-09-09,82.89958,84.41989,81.90045,83.40017,1330501
2015-09-10,83.28996,85.49009,82.24036,85.49009,1261307
2015-09-11,85.50039,85.75069,84.26024,84.88032,583944
2015-09-14,83.50008,86.9002,82.20019,84.44976,836708
2015-09-15,84.24994,85.65077,83.50008,85.65077,814468
2015-09-16,86.34913,87.80044,86.14931,87.79014,1011249
2015-09-17,88.00026,90.48984,87.80044,89.99954,1076626
2015-09-18,90.34975,90.34975,85.56013,86.74981,1392944
2015-09-21,86.84972,87.35032,85.09971,85.65077,615787
2015-09-22,85.80013,85.80013,81.03008,81.20003,1763264
2015-09-23,80.00005,82.39074,79.0205,80.00005,1062665
2015-09-24,80.44914,82.00036,79.80023,81.36999,865163
2015-09-25,82.00036,82.35984,80.90957,81.14956,556631
2015-09-28,81.10012,81.10012,76.30947,76.39908,875654
2015-09-29,74.89936,78.34068,72.40052,78.00077,1356370
2015-09-30,79.45002,81.99006,79.04007,81.94989,1040982
2015-10-01,83.40017,84.64959,80.36983,81.32055,929568
2015-10-02,81.36072,81.87985,78.12026,78.7702,998993
2015-10-05,80.50992,84.19947,80.25035,83.78025,1144997
2015-10-06,83.30026,89.10033,81.90045,87.19993,1656991
2015-10-07,89.75028,92.3995,88.94995,90.69996,2824844
2015-10-08,89.49998,92.09977,88.58017,90.9997,1602225
2015-10-09,93.00001,95.54005,93.00001,95.49988,1875629
2015-10-12,96.04065,97.00063,92.82079,93.16996,1152105
2015-10-13,92.61993,94.35964,91.50956,94.34934,593323
2015-10-14,93.99913,94.45029,91.80003,93.64996,786668
2015-10-15,94.45029,95.49061,94.39981,95.30006,570073
2015-10-16,95.00032,95.89953,93.5006,93.94969,866535
2015-10-19,92.19968,94.80049,90.60005,91.20055,769180
2015-10-20,90.51971,92.84963,88.63064,92.19968,703642
2015-10-21,93.00001,93.66953,91.20055,91.5796,651620
2015-10-22,92.58079,95.72031,92.0493,95.70074,859688
2015-10-23,95.80992,100.00007,95.80992,98.19958,1892344
2015-10-26,99.9908,100.00007,95.79962,96.04992,833474
2015-10-27,96.79978,97.00063,94.10008,94.10008,1002500
2015-10-28,93.01031,95.49061,91.80003,94.22059,655237
2015-10-29,93.99089,93.99089,89.80075,90.72056,1057083
2015-10-30,90.9997,91.50029,89.00042,89.85946,1162415
2015-11-02,90.24984,92.71984,89.90066,92.71984,750471
2015-11-03,93.00001,93.29975,91.87007,92.29959,554059
2015-11-04,93.00001,95.9603,93.00001,93.79004,1060931
2015-11-05,93.05048,93.31932,90.72056,90.72056,694606
2015-11-06,91.07077,91.39008,88.72025,89.49998,1101082
2015-11-09,89.51028,90.77,89.12917,89.12917,477184
2015-11-10,89.20024,89.41964,85.6003,86.6499,780865
2015-11-12,86.00098,86.57986,81.22063,81.22063,922815
2015-11-13,77.0995,80.00005,77.02019,77.31065,1357774
2015-11-16,77.30035,77.76078,73.09991,73.09991,1666306
2015-11-17,73.09991,78.9999,73.09991,78.13983,1319840
2015-11-18,78.80007,78.80007,73.74986,77.78962,1188727
2015-11-19,78.4993,78.68059,75.92012,76.20029,826992
2015-11-20,77.26018,77.88026,76.3002,77.3704,954314
2015-11-23,74.00015,74.99001,71.7001,74.15054,1352378
2015-11-24,74.30916,75.75017,71.99984,73.43982,1459258
2015-11-25,74.6501,76.79976,72.50043,72.90008,1362384
2015-11-26,74.49971,75.48957,73.71998,74.86022,765844
2015-11-27,74.83035,74.83035,72.83004,73.5902,820494
2015-11-30,73,73.67981,71.9298,72.30061,1459706
2015-12-01,73.49956,74.18041,73.08961,73.43982,582438
2015-12-02,73.70041,73.83947,68.00025,68.15063,2048048
2015-12-03,68.25055,69.09929,67.19992,68.20008,988751
2015-12-04,68.20008,68.49054,62.99947,66.50053,1764290
2015-12-07,67.0001,67.84987,62.25065,62.94076,929396
2015-12-08,62.25992,63.50007,58.80006,59.0998,1920707
2015-12-09,59.22031,61.24019,56.85022,59.36039,1974624
2015-12-10,60.00004,61.20002,59.39953,60.00004,744717
2015-12-11,62.87999,63.40015,59.59936,60.90955,1193968
2015-12-14,61.87984,61.87984,59.97944,60.40999,969697
2015-12-15,60.49033,60.90028,59.83936,60.29978,1054817
2015-12-16,60.55007,62.00035,60.51917,60.99916,800225
2015-12-17,61.49976,61.79949,58.99988,59.06993,1659083
2015-12-18,59.49945,60.80037,59.14924,60.38012,1846075
2015-12-21,60.29978,62.10026,60.09995,61.52036,889440
2015-12-22,62.24035,63.14986,61.72018,62.1497,838078
2015-12-23,62.9799,63.59998,62.49991,62.80068,667811
2015-12-28,62.51948,63.09939,62.00035,62.49991,668986
2015-12-29,63.14986,65.57042,63.11999,64.99979,932952
2015-12-30,65.47051,65.47051,63.48977,63.48977,504671
2016-01-04,60.00004,60.55007,59.29962,59.50975,789995
2016-01-05,60.35025,61.09908,59.80021,60.21016,701034
2016-01-07,57.7999,58.40041,56.00972,56.34963,1389530
2016-01-08,57.29931,57.58051,54.22056,54.60064,958634
2016-01-11,52.44995,54.10005,51.50954,52.99998,1041539
2016-01-12,53.00925,55.24029,52.50042,54.51927,861451
2016-01-13,55.49986,56.48971,54.80047,55.89951,803001
2016-01-14,55.89951,56.1395,54.80047,56.10036,1284384
2016-01-15,55.30003,55.42981,52.90007,52.90007,993861
2016-01-18,51.49924,53.80031,51.0007,53.19981,1085843
2016-01-19,54.90038,55.19085,54.04958,54.21026,906126
2016-01-20,53.24925,53.59946,51.87004,52.2903,1045396
2016-01-21,52.40051,53.80031,51.94936,52.95981,971086
2016-01-22,53.90023,55.5802,53.77044,55.19909,1048183
2016-01-25,55.78002,55.89951,54.85918,55.24029,757879
2016-01-26,54.65008,56.28989,54.51,56.10036,1336535
2016-01-27,56.79048,57.58978,56.51031,57.05005,1334564
2016-01-28,57.44043,57.62068,55.79959,56.00045,1224535
2016-01-29,56.76988,58.08934,56.50001,57.50017,1821622
2016-02-01,57.0006,57.09949,55.79959,56.26002,667069
2016-02-02,57.0006,58.26033,56.10036,56.1601,1483089
2016-02-03,56.59992,57.30961,56.17967,57.0006,915126
2016-02-04,58.50032,60.19986,58.3005,60.19986,1831895
2016-02-05,60.00004,63.58041,59.84966,61.62027,2320701
2016-02-08,61.75005,62.79038,60.75917,61.99005,732774
2016-02-09,60.99916,62.30009,58.08934,58.89997,1570033
2016-02-10,58.90924,59.74974,58.09964,58.57963,740324
2016-02-11,58.09964,58.20058,56.24972,57.09949,1296742
2016-02-12,57.39922,58.98031,57.26017,58.2799,813732
2016-02-15,60.29978,60.86938,59.53035,60.29978,909339
2016-02-16,60.99916,61.89014,60.56964,60.84054,990237
2016-02-17,61.21032,65.39944,60.91985,64.89987,1771750
2016-02-18,65.49935,68.89019,65.40974,66.11015,2852496
2016-02-19,66.40062,67.57073,65.67033,66.40062,1469397
2016-02-22,68.50084,69.49997,68.07956,68.99938,1409086
2016-02-23,68.87989,69.82958,67.62944,68.62033,1046628
2016-02-24,68.01055,68.21038,64.67018,65.29952,1511480
2016-02-25,65.19961,67.19992,64.68975,65.30982,1231764
2016-02-26,66.70036,68.86959,66.40989,68.20008,2128981
2016-02-29,67.49966,68.17948,66.94035,67.93948,1005379
2016-03-01,68.13003,68.50084,66.11015,67.67991,906903
2016-03-02,69.34958,69.78014,67.80043,68.46994,1359358
2016-03-03,67.04027,73.5902,66.50053,73.49956,2986785
2016-03-04,74.99928,76.3002,74.58006,76.16939,2254812
2016-03-07,76.00046,77.48988,74.77988,76.75959,1547179
2016-03-08,76.3002,76.89967,72.90008,73,1561579
2016-03-09,73,74.39053,71.82989,73.74986,1352910
2016-03-10,73.29973,74.49971,71.80002,71.86079,1057560
2016-03-11,72.9897,73.91981,72.5097,72.5097,947965
2016-03-14,73.40995,74.45027,73.05974,73.45012,1135004
2016-03-15,72.94953,74.14024,72.05031,73.12051,1163810
2016-03-16,73.45012,73.94041,70.24056,72.02971,1141046
2016-03-17,74.19998,76.00046,73.71071,75.75017,1864389
2016-03-18,74.99928,76.74002,73.86007,76.11994,1743495
2016-03-21,75.49987,76.8595,75.01988,76.14055,619433
2016-03-22,75.90055,76.99959,74.00015,76.99959,1087813
2016-03-23,76.99959,79.29963,75.41026,76.00046,2573570
2016-03-24,75.79034,75.79034,73.37081,74.45027,1353634
2016-03-29,76.35067,77.22001,74.59963,74.99928,1389030
2016-03-30,75.52974,76.55977,74.99928,76.20029,988050
2016-03-31,76.00046,76.10037,74.74074,76.10037,1155685
2016-04-01,75.80064,75.94999,73.5799,74.99001,947865
2016-04-04,74.79018,74.79018,72.66009,73.23999,1128321
2016-04-05,72.90008,72.90008,70.16022,70.16022,1363305
2016-04-06,70.10047,71.46011,69.49997,69.75026,1155844
2016-04-07,70.79986,70.98939,67.80043,67.80043,1396032
2016-04-08,68.00025,69.08075,66.63032,66.89915,1431215
2016-04-11,67.24936,69.28057,66.90945,68.6502,911778
2016-04-12,69.4598,70.33017,68.55028,69.62048,982565
2016-04-13,71.50028,73.39965,71.1099,73.25029,1469515
2016-04-14,73,73.47999,71.80002,72.7909,911690
2016-04-15,72.09048,72.56018,70.61961,70.99969,765399
2016-04-18,69.77087,71.22011,69.20023,70.89977,696350
2016-04-19,72.05031,74.6501,71.62079,74.6501,1425019
2016-04-20,74.19998,76.49075,73.5799,76.15085,1474345
2016-04-21,76.99959,78.12026,74.6501,75.49987,1445197
2016-04-22,75.18983,76.03033,74.15981,75.49987,903709
2016-04-25,75.24957,75.31034,73.47072,73.95071,864100
2016-04-26,73.14935,74.40083,73.04944,73.76016,688144
2016-04-27,73.19982,74.79945,72.64979,72.64979,662378
2016-04-28,72.63022,73.09991,70.37961,72.28001,859341
2016-04-29,72.7497,74.4101,71.33959,74.35963,1626253
2016-05-02,74.27002,74.51001,73.23999,73.29973,509937
2016-05-04,70.41978,71.64963,69.51027,70.43008,1547932
2016-05-05,70.43008,70.43008,67.67064,67.70051,1413025
2016-05-06,67.80043,69.30014,66.7601,68.50084,1170368
2016-05-09,67.52953,68.05999,66.5201,66.94962,786842
2016-05-10,67.29983,67.29983,64.57953,64.99979,1335716
2016-05-11,65.67033,66.21007,65.1409,65.20991,706810
2016-05-12,65.98964,65.99994,63.87912,63.87912,818274
2016-05-13,63.1993,63.87912,62.71004,63.00978,1003459
2016-05-16,64.50022,66.65092,64.11911,66.19977,1501764
2016-05-17,67.45022,68.49054,65.02039,65.15944,2176583
2016-05-18,64.8597,64.8597,62.30009,63.50007,1243237
2016-05-19,62.99947,62.99947,61.46989,62.00035,932986
2016-05-20,62.80068,63.85028,62.16,62.16,760112
2016-05-23,62.21048,63.14059,61.48946,62.68017,396143
2016-05-24,62.4,63.67929,62.20017,63.26007,908252
2016-05-25,63.99036,65.44991,63.54951,64.60014,1322141
2016-05-27,65.60029,65.7002,62.64,62.64,821452
2016-05-30,62.99947,63.09939,60.60981,61.65014,642479
2016-05-31,62.25065,62.36086,60.31008,60.31008,1413815
2016-06-01,59.85996,59.88983,57.65982,57.65982,1086679
2016-06-02,57.99973,58.36951,57.02017,57.29004,1106729
2016-06-03,58.21912,60.80037,58.09964,59.88983,1468698
2016-06-06,61.11968,62.20017,60.41926,61.20002,716798
2016-06-07,60.70046,61.90044,59.83936,60.70046,825429
2016-06-08,60.80037,62.21975,59.83936,62.21975,948307
2016-06-09,62.99947,63.4496,60.38012,60.66956,1151524
2016-06-10,60.66956,60.90028,59.21001,59.84966,590126
2016-06-13,59.94957,60.07008,58.75062,59.80021,676102
2016-06-14,59.49945,59.95987,58.40041,59.59936,708515
2016-06-15,60.09995,61.04964,59.78991,60.55007,1274700
2016-06-16,59.90013,60.16072,58.78976,59.19971,1251170
2016-06-17,59.7003,60.70046,59.50975,60.70046,1516917
2016-06-20,61.21959,62.32996,61.21959,62.30009,798745
2016-06-21,62.24035,62.6503,61.34937,62.00035,657749
2016-06-22,62.85012,63.58968,62.70077,62.85012,1135392
2016-06-23,62.83982,65.16974,62.4,64.60941,1220677
2016-06-24,57.0006,61.90044,55.77075,61.79022,1809811
2016-06-27,62.04979,62.90986,60.94045,60.99916,593472
2016-06-28,62.49991,64.19018,62.00035,63.93989,1452944
2016-06-29,64.3004,65.99994,63.91002,65.99994,854239
